country,year,sex,disease,deaths
LU,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,20
LV,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,59
LV,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,58
LV,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,58
LV,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,66
LV,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,54
LV,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,41
LV,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,60
LV,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,76
LV,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,75
LV,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,71
LV,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,78
LV,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,78
MT,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,6
MT,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,8
MT,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,8
MT,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,10
MT,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,9
MT,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,8
MT,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,4
MT,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,12
MT,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,13
MT,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,6
MT,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,9
MT,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,11
NL,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,288
NL,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,318
NL,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,275
NL,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,337
NL,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,342
NL,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,424
NL,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,406
NL,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,457
NL,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,449
NL,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,484
NL,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,493
NL,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,480
PL,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,937
PL,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,899
PL,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,892
PL,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,843
PL,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,908
PL,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,883
PL,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,928
PL,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,886
PL,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,871
PL,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,876
PL,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,877
PL,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,793
PL,2024,F,Malignant neoplasm of liver and intrahepatic bile ducts,958
PT,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,286
PT,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,278
PT,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,310
PT,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,312
PT,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,317
PT,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,328
PT,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,333
PT,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,344
PT,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,335
PT,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,382
PT,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,333
PT,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,339
RO,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,991
RO,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,1022
RO,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,1021
RO,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,1044
RO,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,1095
RO,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,1131
RO,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,1099
RO,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,1182
RO,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,1054
RO,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,944
RO,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,824
RO,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,873
SE,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,216
SE,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,237
SE,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,278
SE,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,263
SE,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,238
SE,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,245
SE,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,267
SE,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,247
SE,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,265
SE,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,226
SE,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,273
SE,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,285
SI,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,64
SI,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,68
SI,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,80
SI,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,88
SI,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,93
SI,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,86
SI,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,86
SI,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,97
SI,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,103
SI,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,90
SI,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,92
SI,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,78
SK,2011,F,Malignant neoplasm of liver and intrahepatic bile ducts,134
SK,2012,F,Malignant neoplasm of liver and intrahepatic bile ducts,130
SK,2013,F,Malignant neoplasm of liver and intrahepatic bile ducts,140
SK,2014,F,Malignant neoplasm of liver and intrahepatic bile ducts,150
SK,2015,F,Malignant neoplasm of liver and intrahepatic bile ducts,144
SK,2016,F,Malignant neoplasm of liver and intrahepatic bile ducts,164
SK,2017,F,Malignant neoplasm of liver and intrahepatic bile ducts,151
SK,2018,F,Malignant neoplasm of liver and intrahepatic bile ducts,182
SK,2019,F,Malignant neoplasm of liver and intrahepatic bile ducts,132
SK,2020,F,Malignant neoplasm of liver and intrahepatic bile ducts,158
SK,2021,F,Malignant neoplasm of liver and intrahepatic bile ducts,154
SK,2022,F,Malignant neoplasm of liver and intrahepatic bile ducts,142
AT,2011,F,Malignant neoplasm of pancreas,786
AT,2012,F,Malignant neoplasm of pancreas,837
AT,2013,F,Malignant neoplasm of pancreas,771
AT,2014,F,Malignant neoplasm of pancreas,835
AT,2015,F,Malignant neoplasm of pancreas,808
AT,2016,F,Malignant neoplasm of pancreas,892
AT,2017,F,Malignant neoplasm of pancreas,899
AT,2018,F,Malignant neoplasm of pancreas,882
AT,2019,F,Malignant neoplasm of pancreas,891
AT,2020,F,Malignant neoplasm of pancreas,930
AT,2021,F,Malignant neoplasm of pancreas,929
AT,2022,F,Malignant neoplasm of pancreas,899
BE,2011,F,Malignant neoplasm of pancreas,855
BE,2012,F,Malignant neoplasm of pancreas,802
BE,2013,F,Malignant neoplasm of pancreas,841
BE,2014,F,Malignant neoplasm of pancreas,861
BE,2015,F,Malignant neoplasm of pancreas,896
BE,2016,F,Malignant neoplasm of pancreas,858
BE,2017,F,Malignant neoplasm of pancreas,950
BE,2018,F,Malignant neoplasm of pancreas,905
BE,2019,F,Malignant neoplasm of pancreas,948
BE,2020,F,Malignant neoplasm of pancreas,961
BE,2021,F,Malignant neoplasm of pancreas,1009
BE,2022,F,Malignant neoplasm of pancreas,1010
BG,2011,F,Malignant neoplasm of pancreas,416
BG,2012,F,Malignant neoplasm of pancreas,464
BG,2013,F,Malignant neoplasm of pancreas,442
BG,2014,F,Malignant neoplasm of pancreas,520
BG,2015,F,Malignant neoplasm of pancreas,493
BG,2016,F,Malignant neoplasm of pancreas,474
BG,2017,F,Malignant neoplasm of pancreas,457
BG,2018,F,Malignant neoplasm of pancreas,507
BG,2019,F,Malignant neoplasm of pancreas,533
BG,2020,F,Malignant neoplasm of pancreas,556
BG,2021,F,Malignant neoplasm of pancreas,499
BG,2022,F,Malignant neoplasm of pancreas,511
CY,2011,F,Malignant neoplasm of pancreas,22
CY,2012,F,Malignant neoplasm of pancreas,23
CY,2013,F,Malignant neoplasm of pancreas,22
CY,2014,F,Malignant neoplasm of pancreas,33
CY,2015,F,Malignant neoplasm of pancreas,35
CY,2016,F,Malignant neoplasm of pancreas,37
CY,2017,F,Malignant neoplasm of pancreas,40
CY,2018,F,Malignant neoplasm of pancreas,47
CY,2019,F,Malignant neoplasm of pancreas,39
CY,2020,F,Malignant neoplasm of pancreas,54
CY,2021,F,Malignant neoplasm of pancreas,43
CY,2022,F,Malignant neoplasm of pancreas,38
CZ,2011,F,Malignant neoplasm of pancreas,996
CZ,2012,F,Malignant neoplasm of pancreas,904
CZ,2013,F,Malignant neoplasm of pancreas,980
CZ,2014,F,Malignant neoplasm of pancreas,987
CZ,2015,F,Malignant neoplasm of pancreas,982
CZ,2016,F,Malignant neoplasm of pancreas,1020
CZ,2017,F,Malignant neoplasm of pancreas,1006
CZ,2018,F,Malignant neoplasm of pancreas,1091
CZ,2019,F,Malignant neoplasm of pancreas,1142
CZ,2020,F,Malignant neoplasm of pancreas,1147
CZ,2021,F,Malignant neoplasm of pancreas,1161
CZ,2022,F,Malignant neoplasm of pancreas,1159
DE,2011,F,Malignant neoplasm of pancreas,8137
DE,2012,F,Malignant neoplasm of pancreas,8192
DE,2013,F,Malignant neoplasm of pancreas,8335
DE,2014,F,Malignant neoplasm of pancreas,8391
DE,2015,F,Malignant neoplasm of pancreas,8673
DE,2016,F,Malignant neoplasm of pancreas,9053
DE,2017,F,Malignant neoplasm of pancreas,9073
DE,2018,F,Malignant neoplasm of pancreas,9158
DE,2019,F,Malignant neoplasm of pancreas,9651
DE,2020,F,Malignant neoplasm of pancreas,9486
DE,2021,F,Malignant neoplasm of pancreas,9610
DE,2022,F,Malignant neoplasm of pancreas,9596
DK,2011,F,Malignant neoplasm of pancreas,429
DK,2012,F,Malignant neoplasm of pancreas,471
DK,2013,F,Malignant neoplasm of pancreas,474
DK,2014,F,Malignant neoplasm of pancreas,523
DK,2015,F,Malignant neoplasm of pancreas,481
DK,2016,F,Malignant neoplasm of pancreas,460
DK,2017,F,Malignant neoplasm of pancreas,550
DK,2018,F,Malignant neoplasm of pancreas,541
DK,2019,F,Malignant neoplasm of pancreas,572
DK,2020,F,Malignant neoplasm of pancreas,547
DK,2021,F,Malignant neoplasm of pancreas,550
DK,2022,F,Malignant neoplasm of pancreas,601
EE,2011,F,Malignant neoplasm of pancreas,137
EE,2012,F,Malignant neoplasm of pancreas,104
EE,2013,F,Malignant neoplasm of pancreas,129
EE,2014,F,Malignant neoplasm of pancreas,144
EE,2015,F,Malignant neoplasm of pancreas,130
EE,2016,F,Malignant neoplasm of pancreas,131
EE,2017,F,Malignant neoplasm of pancreas,131
EE,2018,F,Malignant neoplasm of pancreas,156
EE,2019,F,Malignant neoplasm of pancreas,150
EE,2020,F,Malignant neoplasm of pancreas,148
EE,2021,F,Malignant neoplasm of pancreas,141
EE,2022,F,Malignant neoplasm of pancreas,146
EL,2011,F,Malignant neoplasm of pancreas,718
EL,2012,F,Malignant neoplasm of pancreas,725
EL,2013,F,Malignant neoplasm of pancreas,798
EL,2014,F,Malignant neoplasm of pancreas,836
EL,2015,F,Malignant neoplasm of pancreas,848
EL,2016,F,Malignant neoplasm of pancreas,880
EL,2017,F,Malignant neoplasm of pancreas,878
EL,2018,F,Malignant neoplasm of pancreas,870
EL,2019,F,Malignant neoplasm of pancreas,899
EL,2020,F,Malignant neoplasm of pancreas,901
EL,2021,F,Malignant neoplasm of pancreas,929
EL,2022,F,Malignant neoplasm of pancreas,933
ES,2011,F,Malignant neoplasm of pancreas,2801
ES,2012,F,Malignant neoplasm of pancreas,2855
ES,2013,F,Malignant neoplasm of pancreas,2869
ES,2014,F,Malignant neoplasm of pancreas,3087
ES,2015,F,Malignant neoplasm of pancreas,3093
ES,2016,F,Malignant neoplasm of pancreas,3346
ES,2017,F,Malignant neoplasm of pancreas,3274
ES,2018,F,Malignant neoplasm of pancreas,3365
ES,2019,F,Malignant neoplasm of pancreas,3600
ES,2020,F,Malignant neoplasm of pancreas,3599
ES,2021,F,Malignant neoplasm of pancreas,3739
ES,2022,F,Malignant neoplasm of pancreas,3958
FI,2011,F,Malignant neoplasm of pancreas,548
FI,2012,F,Malignant neoplasm of pancreas,533
FI,2013,F,Malignant neoplasm of pancreas,526
FI,2014,F,Malignant neoplasm of pancreas,545
FI,2015,F,Malignant neoplasm of pancreas,597
FI,2016,F,Malignant neoplasm of pancreas,609
FI,2017,F,Malignant neoplasm of pancreas,590
FI,2018,F,Malignant neoplasm of pancreas,651
FI,2019,F,Malignant neoplasm of pancreas,621
FI,2020,F,Malignant neoplasm of pancreas,682
FI,2021,F,Malignant neoplasm of pancreas,634
FI,2022,F,Malignant neoplasm of pancreas,652
FR,2011,F,Malignant neoplasm of pancreas,4652
FR,2012,F,Malignant neoplasm of pancreas,4857
FR,2013,F,Malignant neoplasm of pancreas,5090
FR,2014,F,Malignant neoplasm of pancreas,5132
FR,2015,F,Malignant neoplasm of pancreas,5431
FR,2016,F,Malignant neoplasm of pancreas,5701
FR,2017,F,Malignant neoplasm of pancreas,5666
FR,2018,F,Malignant neoplasm of pancreas,5837
FR,2019,F,Malignant neoplasm of pancreas,6126
FR,2020,F,Malignant neoplasm of pancreas,6199
FR,2021,F,Malignant neoplasm of pancreas,6339
FR,2022,F,Malignant neoplasm of pancreas,6473
HR,2011,F,Malignant neoplasm of pancreas,340
HR,2012,F,Malignant neoplasm of pancreas,347
HR,2013,F,Malignant neoplasm of pancreas,340
HR,2014,F,Malignant neoplasm of pancreas,353
HR,2015,F,Malignant neoplasm of pancreas,399
HR,2016,F,Malignant neoplasm of pancreas,381
HR,2017,F,Malignant neoplasm of pancreas,372
HR,2018,F,Malignant neoplasm of pancreas,386
HR,2019,F,Malignant neoplasm of pancreas,357
HR,2020,F,Malignant neoplasm of pancreas,382
HR,2021,F,Malignant neoplasm of pancreas,359
HR,2022,F,Malignant neoplasm of pancreas,421
HU,2011,F,Malignant neoplasm of pancreas,908
HU,2012,F,Malignant neoplasm of pancreas,1052
HU,2013,F,Malignant neoplasm of pancreas,1033
HU,2014,F,Malignant neoplasm of pancreas,1041
HU,2015,F,Malignant neoplasm of pancreas,1029
HU,2016,F,Malignant neoplasm of pancreas,1123
HU,2017,F,Malignant neoplasm of pancreas,1143
HU,2018,F,Malignant neoplasm of pancreas,1080
HU,2019,F,Malignant neoplasm of pancreas,1136
HU,2020,F,Malignant neoplasm of pancreas,1124
HU,2021,F,Malignant neoplasm of pancreas,1036
HU,2022,F,Malignant neoplasm of pancreas,1112
IE,2011,F,Malignant neoplasm of pancreas,222
IE,2012,F,Malignant neoplasm of pancreas,229
IE,2013,F,Malignant neoplasm of pancreas,258
IE,2014,F,Malignant neoplasm of pancreas,239
IE,2015,F,Malignant neoplasm of pancreas,247
IE,2016,F,Malignant neoplasm of pancreas,253
IE,2017,F,Malignant neoplasm of pancreas,255
IE,2018,F,Malignant neoplasm of pancreas,262
IE,2019,F,Malignant neoplasm of pancreas,252
IE,2020,F,Malignant neoplasm of pancreas,300
IE,2021,F,Malignant neoplasm of pancreas,266
IE,2022,F,Malignant neoplasm of pancreas,310
IT,2011,F,Malignant neoplasm of pancreas,5540
IT,2012,F,Malignant neoplasm of pancreas,5554
IT,2013,F,Malignant neoplasm of pancreas,5704
IT,2014,F,Malignant neoplasm of pancreas,5767
IT,2015,F,Malignant neoplasm of pancreas,5940
IT,2016,F,Malignant neoplasm of pancreas,6205
IT,2017,F,Malignant neoplasm of pancreas,6376
IT,2018,F,Malignant neoplasm of pancreas,6432
IT,2019,F,Malignant neoplasm of pancreas,6534
IT,2020,F,Malignant neoplasm of pancreas,6624
IT,2021,F,Malignant neoplasm of pancreas,6689
IT,2022,F,Malignant neoplasm of pancreas,6599
LT,2011,F,Malignant neoplasm of pancreas,228
LT,2012,F,Malignant neoplasm of pancreas,233
LT,2013,F,Malignant neoplasm of pancreas,214
LT,2014,F,Malignant neoplasm of pancreas,240
LT,2015,F,Malignant neoplasm of pancreas,241
LT,2016,F,Malignant neoplasm of pancreas,270
LT,2017,F,Malignant neoplasm of pancreas,274
LT,2018,F,Malignant neoplasm of pancreas,255
LT,2019,F,Malignant neoplasm of pancreas,289
LT,2020,F,Malignant neoplasm of pancreas,282
LT,2021,F,Malignant neoplasm of pancreas,258
LT,2022,F,Malignant neoplasm of pancreas,281
LU,2011,F,Malignant neoplasm of pancreas,34
LU,2012,F,Malignant neoplasm of pancreas,32
LU,2013,F,Malignant neoplasm of pancreas,38
LU,2014,F,Malignant neoplasm of pancreas,47
LU,2015,F,Malignant neoplasm of pancreas,34
LU,2016,F,Malignant neoplasm of pancreas,34
LU,2017,F,Malignant neoplasm of pancreas,25
LU,2018,F,Malignant neoplasm of pancreas,33
LU,2019,F,Malignant neoplasm of pancreas,34
LU,2020,F,Malignant neoplasm of pancreas,46
LU,2021,F,Malignant neoplasm of pancreas,34
LU,2022,F,Malignant neoplasm of pancreas,53
LV,2011,F,Malignant neoplasm of pancreas,204
LV,2012,F,Malignant neoplasm of pancreas,179
LV,2013,F,Malignant neoplasm of pancreas,190
LV,2014,F,Malignant neoplasm of pancreas,202
LV,2015,F,Malignant neoplasm of pancreas,202
LV,2016,F,Malignant neoplasm of pancreas,221
LV,2017,F,Malignant neoplasm of pancreas,251
LV,2018,F,Malignant neoplasm of pancreas,229
LV,2019,F,Malignant neoplasm of pancreas,185
LV,2020,F,Malignant neoplasm of pancreas,245
LV,2021,F,Malignant neoplasm of pancreas,211
LV,2022,F,Malignant neoplasm of pancreas,204
MT,2011,F,Malignant neoplasm of pancreas,31
MT,2012,F,Malignant neoplasm of pancreas,36
MT,2013,F,Malignant neoplasm of pancreas,38
MT,2014,F,Malignant neoplasm of pancreas,41
MT,2015,F,Malignant neoplasm of pancreas,33
MT,2016,F,Malignant neoplasm of pancreas,44
MT,2017,F,Malignant neoplasm of pancreas,35
MT,2018,F,Malignant neoplasm of pancreas,44
MT,2019,F,Malignant neoplasm of pancreas,40
MT,2020,F,Malignant neoplasm of pancreas,55
MT,2021,F,Malignant neoplasm of pancreas,43
MT,2022,F,Malignant neoplasm of pancreas,53
NL,2011,F,Malignant neoplasm of pancreas,1332
NL,2012,F,Malignant neoplasm of pancreas,1261
NL,2013,F,Malignant neoplasm of pancreas,1236
NL,2014,F,Malignant neoplasm of pancreas,1365
NL,2015,F,Malignant neoplasm of pancreas,1338
NL,2016,F,Malignant neoplasm of pancreas,1418
NL,2017,F,Malignant neoplasm of pancreas,1431
NL,2018,F,Malignant neoplasm of pancreas,1470
NL,2019,F,Malignant neoplasm of pancreas,1527
NL,2020,F,Malignant neoplasm of pancreas,1495
NL,2021,F,Malignant neoplasm of pancreas,1520
NL,2022,F,Malignant neoplasm of pancreas,1548
PL,2011,F,Malignant neoplasm of pancreas,2210
PL,2012,F,Malignant neoplasm of pancreas,2399
PL,2013,F,Malignant neoplasm of pancreas,2356
PL,2014,F,Malignant neoplasm of pancreas,2520
PL,2015,F,Malignant neoplasm of pancreas,2443
PL,2016,F,Malignant neoplasm of pancreas,2515
PL,2017,F,Malignant neoplasm of pancreas,2456
PL,2018,F,Malignant neoplasm of pancreas,2527
PL,2019,F,Malignant neoplasm of pancreas,2634
PL,2020,F,Malignant neoplasm of pancreas,2547
PL,2021,F,Malignant neoplasm of pancreas,2363
PL,2022,F,Malignant neoplasm of pancreas,2467
PL,2024,F,Malignant neoplasm of pancreas,2589
PT,2011,F,Malignant neoplasm of pancreas,600
PT,2012,F,Malignant neoplasm of pancreas,598
PT,2013,F,Malignant neoplasm of pancreas,644
PT,2014,F,Malignant neoplasm of pancreas,619
PT,2015,F,Malignant neoplasm of pancreas,669
PT,2016,F,Malignant neoplasm of pancreas,679
PT,2017,F,Malignant neoplasm of pancreas,747
PT,2018,F,Malignant neoplasm of pancreas,794
PT,2019,F,Malignant neoplasm of pancreas,760
PT,2020,F,Malignant neoplasm of pancreas,805
PT,2021,F,Malignant neoplasm of pancreas,879
PT,2022,F,Malignant neoplasm of pancreas,849
RO,2011,F,Malignant neoplasm of pancreas,1161
RO,2012,F,Malignant neoplasm of pancreas,1243
RO,2013,F,Malignant neoplasm of pancreas,1257
RO,2014,F,Malignant neoplasm of pancreas,1272
RO,2015,F,Malignant neoplasm of pancreas,1284
RO,2016,F,Malignant neoplasm of pancreas,1304
RO,2017,F,Malignant neoplasm of pancreas,1337
RO,2018,F,Malignant neoplasm of pancreas,1327
RO,2019,F,Malignant neoplasm of pancreas,1366
RO,2020,F,Malignant neoplasm of pancreas,1296
RO,2021,F,Malignant neoplasm of pancreas,1265
RO,2022,F,Malignant neoplasm of pancreas,1211
SE,2011,F,Malignant neoplasm of pancreas,790
SE,2012,F,Malignant neoplasm of pancreas,908
SE,2013,F,Malignant neoplasm of pancreas,880
SE,2014,F,Malignant neoplasm of pancreas,932
SE,2015,F,Malignant neoplasm of pancreas,940
SE,2016,F,Malignant neoplasm of pancreas,899
SE,2017,F,Malignant neoplasm of pancreas,960
SE,2018,F,Malignant neoplasm of pancreas,956
SE,2019,F,Malignant neoplasm of pancreas,991
SE,2020,F,Malignant neoplasm of pancreas,948
SE,2021,F,Malignant neoplasm of pancreas,1026
SE,2022,F,Malignant neoplasm of pancreas,1074
SI,2011,F,Malignant neoplasm of pancreas,192
SI,2012,F,Malignant neoplasm of pancreas,175
SI,2013,F,Malignant neoplasm of pancreas,181
SI,2014,F,Malignant neoplasm of pancreas,162
SI,2015,F,Malignant neoplasm of pancreas,184
SI,2016,F,Malignant neoplasm of pancreas,199
SI,2017,F,Malignant neoplasm of pancreas,195
SI,2018,F,Malignant neoplasm of pancreas,190
SI,2019,F,Malignant neoplasm of pancreas,178
SI,2020,F,Malignant neoplasm of pancreas,210
SI,2021,F,Malignant neoplasm of pancreas,169
SI,2022,F,Malignant neoplasm of pancreas,196
SK,2011,F,Malignant neoplasm of pancreas,390
SK,2012,F,Malignant neoplasm of pancreas,373
SK,2013,F,Malignant neoplasm of pancreas,336
SK,2014,F,Malignant neoplasm of pancreas,395
SK,2015,F,Malignant neoplasm of pancreas,395
SK,2016,F,Malignant neoplasm of pancreas,395
SK,2017,F,Malignant neoplasm of pancreas,429
SK,2018,F,Malignant neoplasm of pancreas,422
SK,2019,F,Malignant neoplasm of pancreas,402
SK,2020,F,Malignant neoplasm of pancreas,481
SK,2021,F,Malignant neoplasm of pancreas,462
SK,2022,F,Malignant neoplasm of pancreas,440
AT,2011,F,Malignant neoplasm of larynx,12
AT,2012,F,Malignant neoplasm of larynx,15
AT,2013,F,Malignant neoplasm of larynx,14
AT,2014,F,Malignant neoplasm of larynx,18
AT,2015,F,Malignant neoplasm of larynx,21
AT,2016,F,Malignant neoplasm of larynx,18
AT,2017,F,Malignant neoplasm of larynx,19
AT,2018,F,Malignant neoplasm of larynx,20
AT,2019,F,Malignant neoplasm of larynx,24
AT,2020,F,Malignant neoplasm of larynx,20
AT,2021,F,Malignant neoplasm of larynx,17
AT,2022,F,Malignant neoplasm of larynx,30
BE,2011,F,Malignant neoplasm of larynx,27
BE,2012,F,Malignant neoplasm of larynx,36
BE,2013,F,Malignant neoplasm of larynx,36
BE,2014,F,Malignant neoplasm of larynx,28
BE,2015,F,Malignant neoplasm of larynx,26
BE,2016,F,Malignant neoplasm of larynx,31
BE,2017,F,Malignant neoplasm of larynx,24
BE,2018,F,Malignant neoplasm of larynx,22
BE,2019,F,Malignant neoplasm of larynx,28
BE,2020,F,Malignant neoplasm of larynx,25
BE,2021,F,Malignant neoplasm of larynx,22
BE,2022,F,Malignant neoplasm of larynx,21
BG,2011,F,Malignant neoplasm of larynx,17
BG,2012,F,Malignant neoplasm of larynx,26
BG,2013,F,Malignant neoplasm of larynx,17
BG,2014,F,Malignant neoplasm of larynx,33
BG,2015,F,Malignant neoplasm of larynx,25
BG,2016,F,Malignant neoplasm of larynx,26
BG,2017,F,Malignant neoplasm of larynx,24
BG,2018,F,Malignant neoplasm of larynx,25
BG,2019,F,Malignant neoplasm of larynx,26
BG,2020,F,Malignant neoplasm of larynx,22
BG,2021,F,Malignant neoplasm of larynx,26
BG,2022,F,Malignant neoplasm of larynx,32
CY,2011,F,Malignant neoplasm of larynx,1
CY,2012,F,Malignant neoplasm of larynx,0
CY,2013,F,Malignant neoplasm of larynx,3
CY,2014,F,Malignant neoplasm of larynx,0
CY,2015,F,Malignant neoplasm of larynx,0
CY,2016,F,Malignant neoplasm of larynx,0
CY,2017,F,Malignant neoplasm of larynx,0
CY,2018,F,Malignant neoplasm of larynx,3
CY,2019,F,Malignant neoplasm of larynx,2
CY,2020,F,Malignant neoplasm of larynx,2
CY,2021,F,Malignant neoplasm of larynx,2
CY,2022,F,Malignant neoplasm of larynx,3
CZ,2011,F,Malignant neoplasm of larynx,26
CZ,2012,F,Malignant neoplasm of larynx,29
CZ,2013,F,Malignant neoplasm of larynx,19
CZ,2014,F,Malignant neoplasm of larynx,34
CZ,2015,F,Malignant neoplasm of larynx,27
CZ,2016,F,Malignant neoplasm of larynx,27
CZ,2017,F,Malignant neoplasm of larynx,31
CZ,2018,F,Malignant neoplasm of larynx,26
CZ,2019,F,Malignant neoplasm of larynx,20
CZ,2020,F,Malignant neoplasm of larynx,21
CZ,2021,F,Malignant neoplasm of larynx,25
CZ,2022,F,Malignant neoplasm of larynx,22
DE,2011,F,Malignant neoplasm of larynx,212
DE,2012,F,Malignant neoplasm of larynx,178
DE,2013,F,Malignant neoplasm of larynx,231
DE,2014,F,Malignant neoplasm of larynx,224
DE,2015,F,Malignant neoplasm of larynx,205
DE,2016,F,Malignant neoplasm of larynx,229
DE,2017,F,Malignant neoplasm of larynx,202
DE,2018,F,Malignant neoplasm of larynx,204
DE,2019,F,Malignant neoplasm of larynx,214
DE,2020,F,Malignant neoplasm of larynx,199
DE,2021,F,Malignant neoplasm of larynx,196
DE,2022,F,Malignant neoplasm of larynx,206
DK,2011,F,Malignant neoplasm of larynx,25
DK,2012,F,Malignant neoplasm of larynx,18
DK,2013,F,Malignant neoplasm of larynx,18
DK,2014,F,Malignant neoplasm of larynx,17
DK,2015,F,Malignant neoplasm of larynx,14
DK,2016,F,Malignant neoplasm of larynx,20
