country,year,sex,disease,deaths
Germania,2021,F,Malattie del sistema digestivo (K00-K93),20247
Germania,2022,F,Malattie del sistema digestivo (K00-K93),21311
Danimarca,2011,F,Malattie del sistema digestivo (K00-K93),1194
Danimarca,2012,F,Malattie del sistema digestivo (K00-K93),1110
Danimarca,2013,F,Malattie del sistema digestivo (K00-K93),1047
Danimarca,2014,F,Malattie del sistema digestivo (K00-K93),1086
Danimarca,2015,F,Malattie del sistema digestivo (K00-K93),979
Danimarca,2016,F,Malattie del sistema digestivo (K00-K93),1043
Danimarca,2017,F,Malattie del sistema digestivo (K00-K93),976
Danimarca,2018,F,Malattie del sistema digestivo (K00-K93),1038
Danimarca,2019,F,Malattie del sistema digestivo (K00-K93),1067
Danimarca,2020,F,Malattie del sistema digestivo (K00-K93),1065
Danimarca,2021,F,Malattie del sistema digestivo (K00-K93),1125
Danimarca,2022,F,Malattie del sistema digestivo (K00-K93),1129
Estonia,2011,F,Malattie del sistema digestivo (K00-K93),251
Estonia,2012,F,Malattie del sistema digestivo (K00-K93),268
Estonia,2013,F,Malattie del sistema digestivo (K00-K93),248
Estonia,2014,F,Malattie del sistema digestivo (K00-K93),244
Estonia,2015,F,Malattie del sistema digestivo (K00-K93),283
Estonia,2016,F,Malattie del sistema digestivo (K00-K93),256
Estonia,2017,F,Malattie del sistema digestivo (K00-K93),273
Estonia,2018,F,Malattie del sistema digestivo (K00-K93),292
Estonia,2019,F,Malattie del sistema digestivo (K00-K93),261
Estonia,2020,F,Malattie del sistema digestivo (K00-K93),297
Estonia,2021,F,Malattie del sistema digestivo (K00-K93),330
Estonia,2022,F,Malattie del sistema digestivo (K00-K93),334
Grecia,2011,F,Malattie del sistema digestivo (K00-K93),1167
Grecia,2012,F,Malattie del sistema digestivo (K00-K93),1324
Grecia,2013,F,Malattie del sistema digestivo (K00-K93),1345
Grecia,2014,F,Malattie del sistema digestivo (K00-K93),1512
Grecia,2015,F,Malattie del sistema digestivo (K00-K93),1546
Grecia,2016,F,Malattie del sistema digestivo (K00-K93),1615
Grecia,2017,F,Malattie del sistema digestivo (K00-K93),1714
Grecia,2018,F,Malattie del sistema digestivo (K00-K93),1737
Grecia,2019,F,Malattie del sistema digestivo (K00-K93),1740
Grecia,2020,F,Malattie del sistema digestivo (K00-K93),1682
Grecia,2021,F,Malattie del sistema digestivo (K00-K93),1688
Grecia,2022,F,Malattie del sistema digestivo (K00-K93),1840
Spagna,2011,F,Malattie del sistema digestivo (K00-K93),9180
Spagna,2012,F,Malattie del sistema digestivo (K00-K93),9232
Spagna,2013,F,Malattie del sistema digestivo (K00-K93),9100
Spagna,2014,F,Malattie del sistema digestivo (K00-K93),9277
Spagna,2015,F,Malattie del sistema digestivo (K00-K93),9692
Spagna,2016,F,Malattie del sistema digestivo (K00-K93),9464
Spagna,2017,F,Malattie del sistema digestivo (K00-K93),9741
Spagna,2018,F,Malattie del sistema digestivo (K00-K93),10436
Spagna,2019,F,Malattie del sistema digestivo (K00-K93),10528
Spagna,2020,F,Malattie del sistema digestivo (K00-K93),10407
Spagna,2021,F,Malattie del sistema digestivo (K00-K93),10907
Spagna,2022,F,Malattie del sistema digestivo (K00-K93),11107
Finlandia,2011,F,Malattie del sistema digestivo (K00-K93),1010
Finlandia,2012,F,Malattie del sistema digestivo (K00-K93),959
Finlandia,2013,F,Malattie del sistema digestivo (K00-K93),976
Finlandia,2014,F,Malattie del sistema digestivo (K00-K93),952
Finlandia,2015,F,Malattie del sistema digestivo (K00-K93),895
Finlandia,2016,F,Malattie del sistema digestivo (K00-K93),931
Finlandia,2017,F,Malattie del sistema digestivo (K00-K93),904
Finlandia,2018,F,Malattie del sistema digestivo (K00-K93),943
Finlandia,2019,F,Malattie del sistema digestivo (K00-K93),965
Finlandia,2020,F,Malattie del sistema digestivo (K00-K93),1030
Finlandia,2021,F,Malattie del sistema digestivo (K00-K93),1009
Finlandia,2022,F,Malattie del sistema digestivo (K00-K93),1030
Francia,2011,F,Malattie del sistema digestivo (K00-K93),10512
Francia,2012,F,Malattie del sistema digestivo (K00-K93),10607
Francia,2013,F,Malattie del sistema digestivo (K00-K93),10699
Francia,2014,F,Malattie del sistema digestivo (K00-K93),10421
Francia,2015,F,Malattie del sistema digestivo (K00-K93),11185
Francia,2016,F,Malattie del sistema digestivo (K00-K93),11225
Francia,2017,F,Malattie del sistema digestivo (K00-K93),11146
Francia,2018,F,Malattie del sistema digestivo (K00-K93),11300
Francia,2019,F,Malattie del sistema digestivo (K00-K93),11491
Francia,2020,F,Malattie del sistema digestivo (K00-K93),11589
Francia,2021,F,Malattie del sistema digestivo (K00-K93),11795
Francia,2022,F,Malattie del sistema digestivo (K00-K93),12421
Croazia,2011,F,Malattie del sistema digestivo (K00-K93),886
Croazia,2012,F,Malattie del sistema digestivo (K00-K93),910
Croazia,2013,F,Malattie del sistema digestivo (K00-K93),828
Croazia,2014,F,Malattie del sistema digestivo (K00-K93),852
Croazia,2015,F,Malattie del sistema digestivo (K00-K93),887
Croazia,2016,F,Malattie del sistema digestivo (K00-K93),848
Croazia,2017,F,Malattie del sistema digestivo (K00-K93),968
Croazia,2018,F,Malattie del sistema digestivo (K00-K93),919
Croazia,2019,F,Malattie del sistema digestivo (K00-K93),877
Croazia,2020,F,Malattie del sistema digestivo (K00-K93),822
Croazia,2021,F,Malattie del sistema digestivo (K00-K93),893
Croazia,2022,F,Malattie del sistema digestivo (K00-K93),833
Ungheria,2011,F,Malattie del sistema digestivo (K00-K93),2937
Ungheria,2012,F,Malattie del sistema digestivo (K00-K93),2773
Ungheria,2013,F,Malattie del sistema digestivo (K00-K93),2649
Ungheria,2014,F,Malattie del sistema digestivo (K00-K93),2522
Ungheria,2015,F,Malattie del sistema digestivo (K00-K93),2592
Ungheria,2016,F,Malattie del sistema digestivo (K00-K93),2555
Ungheria,2017,F,Malattie del sistema digestivo (K00-K93),2608
Ungheria,2018,F,Malattie del sistema digestivo (K00-K93),2595
Ungheria,2019,F,Malattie del sistema digestivo (K00-K93),2657
Ungheria,2020,F,Malattie del sistema digestivo (K00-K93),2593
Ungheria,2021,F,Malattie del sistema digestivo (K00-K93),2633
Ungheria,2022,F,Malattie del sistema digestivo (K00-K93),2586
Irlanda,2011,F,Malattie del sistema digestivo (K00-K93),543
Irlanda,2012,F,Malattie del sistema digestivo (K00-K93),578
Irlanda,2013,F,Malattie del sistema digestivo (K00-K93),536
Irlanda,2014,F,Malattie del sistema digestivo (K00-K93),489
Irlanda,2015,F,Malattie del sistema digestivo (K00-K93),463
Irlanda,2016,F,Malattie del sistema digestivo (K00-K93),514
Irlanda,2017,F,Malattie del sistema digestivo (K00-K93),516
Irlanda,2018,F,Malattie del sistema digestivo (K00-K93),509
Irlanda,2019,F,Malattie del sistema digestivo (K00-K93),531
Irlanda,2020,F,Malattie del sistema digestivo (K00-K93),566
Irlanda,2021,F,Malattie del sistema digestivo (K00-K93),632
Irlanda,2022,F,Malattie del sistema digestivo (K00-K93),687
Italia,2011,F,Malattie del sistema digestivo (K00-K93),11572
Italia,2012,F,Malattie del sistema digestivo (K00-K93),11871
Italia,2013,F,Malattie del sistema digestivo (K00-K93),11605
Italia,2014,F,Malattie del sistema digestivo (K00-K93),11407
Italia,2015,F,Malattie del sistema digestivo (K00-K93),11821
Italia,2016,F,Malattie del sistema digestivo (K00-K93),11474
Italia,2017,F,Malattie del sistema digestivo (K00-K93),11724
Italia,2018,F,Malattie del sistema digestivo (K00-K93),11681
Italia,2019,F,Malattie del sistema digestivo (K00-K93),11683
Italia,2020,F,Malattie del sistema digestivo (K00-K93),11259
Italia,2021,F,Malattie del sistema digestivo (K00-K93),11890
Italia,2022,F,Malattie del sistema digestivo (K00-K93),11876
Lituania,2011,F,Malattie del sistema digestivo (K00-K93),898
Lituania,2012,F,Malattie del sistema digestivo (K00-K93),903
Lituania,2013,F,Malattie del sistema digestivo (K00-K93),1020
Lituania,2014,F,Malattie del sistema digestivo (K00-K93),955
Lituania,2015,F,Malattie del sistema digestivo (K00-K93),972
Lituania,2016,F,Malattie del sistema digestivo (K00-K93),938
Lituania,2017,F,Malattie del sistema digestivo (K00-K93),953
Lituania,2018,F,Malattie del sistema digestivo (K00-K93),875
Lituania,2019,F,Malattie del sistema digestivo (K00-K93),905
Lituania,2020,F,Malattie del sistema digestivo (K00-K93),990
Lituania,2021,F,Malattie del sistema digestivo (K00-K93),988
Lituania,2022,F,Malattie del sistema digestivo (K00-K93),1050
Lussemburgo,2011,F,Malattie del sistema digestivo (K00-K93),83
Lussemburgo,2012,F,Malattie del sistema digestivo (K00-K93),92
Lussemburgo,2013,F,Malattie del sistema digestivo (K00-K93),71
Lussemburgo,2014,F,Malattie del sistema digestivo (K00-K93),75
Lussemburgo,2015,F,Malattie del sistema digestivo (K00-K93),89
Lussemburgo,2016,F,Malattie del sistema digestivo (K00-K93),102
Lussemburgo,2017,F,Malattie del sistema digestivo (K00-K93),98
Lussemburgo,2018,F,Malattie del sistema digestivo (K00-K93),84
Lussemburgo,2019,F,Malattie del sistema digestivo (K00-K93),79
Lussemburgo,2020,F,Malattie del sistema digestivo (K00-K93),86
Lussemburgo,2021,F,Malattie del sistema digestivo (K00-K93),92
Lussemburgo,2022,F,Malattie del sistema digestivo (K00-K93),87
Lettonia,2011,F,Malattie del sistema digestivo (K00-K93),468
Lettonia,2012,F,Malattie del sistema digestivo (K00-K93),427
Lettonia,2013,F,Malattie del sistema digestivo (K00-K93),505
Lettonia,2014,F,Malattie del sistema digestivo (K00-K93),460
Lettonia,2015,F,Malattie del sistema digestivo (K00-K93),509
Lettonia,2016,F,Malattie del sistema digestivo (K00-K93),492
Lettonia,2017,F,Malattie del sistema digestivo (K00-K93),506
Lettonia,2018,F,Malattie del sistema digestivo (K00-K93),501
Lettonia,2019,F,Malattie del sistema digestivo (K00-K93),504
Lettonia,2020,F,Malattie del sistema digestivo (K00-K93),480
Lettonia,2021,F,Malattie del sistema digestivo (K00-K93),576
Lettonia,2022,F,Malattie del sistema digestivo (K00-K93),537
Malta,2011,F,Malattie del sistema digestivo (K00-K93),54
Malta,2012,F,Malattie del sistema digestivo (K00-K93),60
Malta,2013,F,Malattie del sistema digestivo (K00-K93),51
Malta,2014,F,Malattie del sistema digestivo (K00-K93),61
Malta,2015,F,Malattie del sistema digestivo (K00-K93),54
Malta,2016,F,Malattie del sistema digestivo (K00-K93),51
Malta,2017,F,Malattie del sistema digestivo (K00-K93),65
Malta,2018,F,Malattie del sistema digestivo (K00-K93),50
Malta,2019,F,Malattie del sistema digestivo (K00-K93),63
Malta,2020,F,Malattie del sistema digestivo (K00-K93),75
Malta,2021,F,Malattie del sistema digestivo (K00-K93),89
Malta,2022,F,Malattie del sistema digestivo (K00-K93),65
Paesi Bassi,2011,F,Malattie del sistema digestivo (K00-K93),2859
Paesi Bassi,2012,F,Malattie del sistema digestivo (K00-K93),2937
Paesi Bassi,2013,F,Malattie del sistema digestivo (K00-K93),2417
Paesi Bassi,2014,F,Malattie del sistema digestivo (K00-K93),2359
Paesi Bassi,2015,F,Malattie del sistema digestivo (K00-K93),2396
Paesi Bassi,2016,F,Malattie del sistema digestivo (K00-K93),2452
Paesi Bassi,2017,F,Malattie del sistema digestivo (K00-K93),2390
Paesi Bassi,2018,F,Malattie del sistema digestivo (K00-K93),2474
Paesi Bassi,2019,F,Malattie del sistema digestivo (K00-K93),2448
Paesi Bassi,2020,F,Malattie del sistema digestivo (K00-K93),2459
Paesi Bassi,2021,F,Malattie del sistema digestivo (K00-K93),2523
Paesi Bassi,2022,F,Malattie del sistema digestivo (K00-K93),2704
Polonia,2011,F,Malattie del sistema digestivo (K00-K93),7018
Polonia,2012,F,Malattie del sistema digestivo (K00-K93),7084
Polonia,2013,F,Malattie del sistema digestivo (K00-K93),7281
Polonia,2014,F,Malattie del sistema digestivo (K00-K93),6687
Polonia,2015,F,Malattie del sistema digestivo (K00-K93),6212
Polonia,2016,F,Malattie del sistema digestivo (K00-K93),6697
Polonia,2017,F,Malattie del sistema digestivo (K00-K93),7123
Polonia,2018,F,Malattie del sistema digestivo (K00-K93),7193
Polonia,2019,F,Malattie del sistema digestivo (K00-K93),7289
Polonia,2020,F,Malattie del sistema digestivo (K00-K93),7658
Polonia,2021,F,Malattie del sistema digestivo (K00-K93),8637
Polonia,2022,F,Malattie del sistema digestivo (K00-K93),8468
Polonia,2024,F,Malattie del sistema digestivo (K00-K93),8066
Portogallo,2011,F,Malattie del sistema digestivo (K00-K93),1902
Portogallo,2012,F,Malattie del sistema digestivo (K00-K93),1985
Portogallo,2013,F,Malattie del sistema digestivo (K00-K93),2004
Portogallo,2014,F,Malattie del sistema digestivo (K00-K93),1980
Portogallo,2015,F,Malattie del sistema digestivo (K00-K93),2117
Portogallo,2016,F,Malattie del sistema digestivo (K00-K93),2297
Portogallo,2017,F,Malattie del sistema digestivo (K00-K93),2292
Portogallo,2018,F,Malattie del sistema digestivo (K00-K93),2208
Portogallo,2019,F,Malattie del sistema digestivo (K00-K93),2255
Portogallo,2020,F,Malattie del sistema digestivo (K00-K93),2352
Portogallo,2021,F,Malattie del sistema digestivo (K00-K93),2436
Portogallo,2022,F,Malattie del sistema digestivo (K00-K93),2398
Romania,2011,F,Malattie del sistema digestivo (K00-K93),5823
Romania,2012,F,Malattie del sistema digestivo (K00-K93),5751
Romania,2013,F,Malattie del sistema digestivo (K00-K93),5627
Romania,2014,F,Malattie del sistema digestivo (K00-K93),5865
Romania,2015,F,Malattie del sistema digestivo (K00-K93),5728
Romania,2016,F,Malattie del sistema digestivo (K00-K93),5745
Romania,2017,F,Malattie del sistema digestivo (K00-K93),5946
Romania,2018,F,Malattie del sistema digestivo (K00-K93),5920
Romania,2019,F,Malattie del sistema digestivo (K00-K93),5876
Romania,2020,F,Malattie del sistema digestivo (K00-K93),5411
Romania,2021,F,Malattie del sistema digestivo (K00-K93),5554
Romania,2022,F,Malattie del sistema digestivo (K00-K93),5294
Svezia,2011,F,Malattie del sistema digestivo (K00-K93),1364
Svezia,2012,F,Malattie del sistema digestivo (K00-K93),1402
Svezia,2013,F,Malattie del sistema digestivo (K00-K93),1351
Svezia,2014,F,Malattie del sistema digestivo (K00-K93),1349
Svezia,2015,F,Malattie del sistema digestivo (K00-K93),1410
Svezia,2016,F,Malattie del sistema digestivo (K00-K93),1438
Svezia,2017,F,Malattie del sistema digestivo (K00-K93),1353
Svezia,2018,F,Malattie del sistema digestivo (K00-K93),1394
Svezia,2019,F,Malattie del sistema digestivo (K00-K93),1416
Svezia,2020,F,Malattie del sistema digestivo (K00-K93),1409
Svezia,2021,F,Malattie del sistema digestivo (K00-K93),1490
Svezia,2022,F,Malattie del sistema digestivo (K00-K93),1586
Slovenia,2011,F,Malattie del sistema digestivo (K00-K93),501
Slovenia,2012,F,Malattie del sistema digestivo (K00-K93),483
Slovenia,2013,F,Malattie del sistema digestivo (K00-K93),459
Slovenia,2014,F,Malattie del sistema digestivo (K00-K93),426
Slovenia,2015,F,Malattie del sistema digestivo (K00-K93),397
Slovenia,2016,F,Malattie del sistema digestivo (K00-K93),423
Slovenia,2017,F,Malattie del sistema digestivo (K00-K93),410
Slovenia,2018,F,Malattie del sistema digestivo (K00-K93),403
Slovenia,2019,F,Malattie del sistema digestivo (K00-K93),436
Slovenia,2020,F,Malattie del sistema digestivo (K00-K93),440
Slovenia,2021,F,Malattie del sistema digestivo (K00-K93),417
Slovenia,2022,F,Malattie del sistema digestivo (K00-K93),385
Slovacchia,2011,F,Malattie del sistema digestivo (K00-K93),1331
Slovacchia,2012,F,Malattie del sistema digestivo (K00-K93),1289
Slovacchia,2013,F,Malattie del sistema digestivo (K00-K93),1146
Slovacchia,2014,F,Malattie del sistema digestivo (K00-K93),1164
Slovacchia,2015,F,Malattie del sistema digestivo (K00-K93),1196
Slovacchia,2016,F,Malattie del sistema digestivo (K00-K93),1222
Slovacchia,2017,F,Malattie del sistema digestivo (K00-K93),1257
Slovacchia,2018,F,Malattie del sistema digestivo (K00-K93),1274
Slovacchia,2019,F,Malattie del sistema digestivo (K00-K93),1168
Slovacchia,2020,F,Malattie del sistema digestivo (K00-K93),1192
Slovacchia,2021,F,Malattie del sistema digestivo (K00-K93),1274
Slovacchia,2022,F,Malattie del sistema digestivo (K00-K93),1300
Austria,2011,F,"Ulcera di stomaco, duodeno e digiuno",93
Austria,2012,F,"Ulcera di stomaco, duodeno e digiuno",91
Austria,2013,F,"Ulcera di stomaco, duodeno e digiuno",106
Austria,2014,F,"Ulcera di stomaco, duodeno e digiuno",76
Austria,2015,F,"Ulcera di stomaco, duodeno e digiuno",86
Austria,2016,F,"Ulcera di stomaco, duodeno e digiuno",81
Austria,2017,F,"Ulcera di stomaco, duodeno e digiuno",86
Austria,2018,F,"Ulcera di stomaco, duodeno e digiuno",79
Austria,2019,F,"Ulcera di stomaco, duodeno e digiuno",77
Austria,2020,F,"Ulcera di stomaco, duodeno e digiuno",88
Austria,2021,F,"Ulcera di stomaco, duodeno e digiuno",82
Austria,2022,F,"Ulcera di stomaco, duodeno e digiuno",74
Belgio,2011,F,"Ulcera di stomaco, duodeno e digiuno",144
Belgio,2012,F,"Ulcera di stomaco, duodeno e digiuno",115
Belgio,2013,F,"Ulcera di stomaco, duodeno e digiuno",107
Belgio,2014,F,"Ulcera di stomaco, duodeno e digiuno",97
Belgio,2015,F,"Ulcera di stomaco, duodeno e digiuno",104
Belgio,2016,F,"Ulcera di stomaco, duodeno e digiuno",114
Belgio,2017,F,"Ulcera di stomaco, duodeno e digiuno",105
Belgio,2018,F,"Ulcera di stomaco, duodeno e digiuno",122
Belgio,2019,F,"Ulcera di stomaco, duodeno e digiuno",79
Belgio,2020,F,"Ulcera di stomaco, duodeno e digiuno",94
Belgio,2021,F,"Ulcera di stomaco, duodeno e digiuno",90
Belgio,2022,F,"Ulcera di stomaco, duodeno e digiuno",80
Bulgaria,2011,F,"Ulcera di stomaco, duodeno e digiuno",101
Bulgaria,2012,F,"Ulcera di stomaco, duodeno e digiuno",113
Bulgaria,2013,F,"Ulcera di stomaco, duodeno e digiuno",107
Bulgaria,2014,F,"Ulcera di stomaco, duodeno e digiuno",98
Bulgaria,2015,F,"Ulcera di stomaco, duodeno e digiuno",114
Bulgaria,2016,F,"Ulcera di stomaco, duodeno e digiuno",101
Bulgaria,2017,F,"Ulcera di stomaco, duodeno e digiuno",104
Bulgaria,2018,F,"Ulcera di stomaco, duodeno e digiuno",118
Bulgaria,2019,F,"Ulcera di stomaco, duodeno e digiuno",99
Bulgaria,2020,F,"Ulcera di stomaco, duodeno e digiuno",92
Bulgaria,2021,F,"Ulcera di stomaco, duodeno e digiuno",96
Bulgaria,2022,F,"Ulcera di stomaco, duodeno e digiuno",87
Cipro,2011,F,"Ulcera di stomaco, duodeno e digiuno",5
Cipro,2012,F,"Ulcera di stomaco, duodeno e digiuno",6
Cipro,2013,F,"Ulcera di stomaco, duodeno e digiuno",5
Cipro,2014,F,"Ulcera di stomaco, duodeno e digiuno",4
Cipro,2015,F,"Ulcera di stomaco, duodeno e digiuno",4
Cipro,2016,F,"Ulcera di stomaco, duodeno e digiuno",3
Cipro,2017,F,"Ulcera di stomaco, duodeno e digiuno",3
Cipro,2018,F,"Ulcera di stomaco, duodeno e digiuno",3
Cipro,2019,F,"Ulcera di stomaco, duodeno e digiuno",7
Cipro,2020,F,"Ulcera di stomaco, duodeno e digiuno",4
Cipro,2021,F,"Ulcera di stomaco, duodeno e digiuno",4
Cipro,2022,F,"Ulcera di stomaco, duodeno e digiuno",4
Repubblica Ceca,2011,F,"Ulcera di stomaco, duodeno e digiuno",235
Repubblica Ceca,2012,F,"Ulcera di stomaco, duodeno e digiuno",219
Repubblica Ceca,2013,F,"Ulcera di stomaco, duodeno e digiuno",215
Repubblica Ceca,2014,F,"Ulcera di stomaco, duodeno e digiuno",190
Repubblica Ceca,2015,F,"Ulcera di stomaco, duodeno e digiuno",176
Repubblica Ceca,2016,F,"Ulcera di stomaco, duodeno e digiuno",188
Repubblica Ceca,2017,F,"Ulcera di stomaco, duodeno e digiuno",185
Repubblica Ceca,2018,F,"Ulcera di stomaco, duodeno e digiuno",189
Repubblica Ceca,2019,F,"Ulcera di stomaco, duodeno e digiuno",185
Repubblica Ceca,2020,F,"Ulcera di stomaco, duodeno e digiuno",185
Repubblica Ceca,2021,F,"Ulcera di stomaco, duodeno e digiuno",192
Repubblica Ceca,2022,F,"Ulcera di stomaco, duodeno e digiuno",223
Germania,2011,F,"Ulcera di stomaco, duodeno e digiuno",1643
Germania,2012,F,"Ulcera di stomaco, duodeno e digiuno",1516
Germania,2013,F,"Ulcera di stomaco, duodeno e digiuno",1432
Germania,2014,F,"Ulcera di stomaco, duodeno e digiuno",1218
Germania,2015,F,"Ulcera di stomaco, duodeno e digiuno",1313
Germania,2016,F,"Ulcera di stomaco, duodeno e digiuno",1277
Germania,2017,F,"Ulcera di stomaco, duodeno e digiuno",1183
Germania,2018,F,"Ulcera di stomaco, duodeno e digiuno",1234
Germania,2019,F,"Ulcera di stomaco, duodeno e digiuno",1260
Germania,2020,F,"Ulcera di stomaco, duodeno e digiuno",1299
Germania,2021,F,"Ulcera di stomaco, duodeno e digiuno",1347
Germania,2022,F,"Ulcera di stomaco, duodeno e digiuno",1437
Danimarca,2011,F,"Ulcera di stomaco, duodeno e digiuno",204
Danimarca,2012,F,"Ulcera di stomaco, duodeno e digiuno",166
Danimarca,2013,F,"Ulcera di stomaco, duodeno e digiuno",153
Danimarca,2014,F,"Ulcera di stomaco, duodeno e digiuno",142
Danimarca,2015,F,"Ulcera di stomaco, duodeno e digiuno",127
Danimarca,2016,F,"Ulcera di stomaco, duodeno e digiuno",130
Danimarca,2017,F,"Ulcera di stomaco, duodeno e digiuno",95
Danimarca,2018,F,"Ulcera di stomaco, duodeno e digiuno",104
Danimarca,2019,F,"Ulcera di stomaco, duodeno e digiuno",125
Danimarca,2020,F,"Ulcera di stomaco, duodeno e digiuno",118
Danimarca,2021,F,"Ulcera di stomaco, duodeno e digiuno",147
Danimarca,2022,F,"Ulcera di stomaco, duodeno e digiuno",153
Estonia,2011,F,"Ulcera di stomaco, duodeno e digiuno",27
Estonia,2012,F,"Ulcera di stomaco, duodeno e digiuno",22
Estonia,2013,F,"Ulcera di stomaco, duodeno e digiuno",28
Estonia,2014,F,"Ulcera di stomaco, duodeno e digiuno",28
Estonia,2015,F,"Ulcera di stomaco, duodeno e digiuno",28
Estonia,2016,F,"Ulcera di stomaco, duodeno e digiuno",22
Estonia,2017,F,"Ulcera di stomaco, duodeno e digiuno",30
Estonia,2018,F,"Ulcera di stomaco, duodeno e digiuno",34
Estonia,2019,F,"Ulcera di stomaco, duodeno e digiuno",14
Estonia,2020,F,"Ulcera di stomaco, duodeno e digiuno",32
Estonia,2021,F,"Ulcera di stomaco, duodeno e digiuno",23
Estonia,2022,F,"Ulcera di stomaco, duodeno e digiuno",24
Grecia,2011,F,"Ulcera di stomaco, duodeno e digiuno",201
Grecia,2012,F,"Ulcera di stomaco, duodeno e digiuno",226
Grecia,2013,F,"Ulcera di stomaco, duodeno e digiuno",212
Grecia,2014,F,"Ulcera di stomaco, duodeno e digiuno",229
Grecia,2015,F,"Ulcera di stomaco, duodeno e digiuno",257
Grecia,2016,F,"Ulcera di stomaco, duodeno e digiuno",235
Grecia,2017,F,"Ulcera di stomaco, duodeno e digiuno",240
Grecia,2018,F,"Ulcera di stomaco, duodeno e digiuno",224
Grecia,2019,F,"Ulcera di stomaco, duodeno e digiuno",265
Grecia,2020,F,"Ulcera di stomaco, duodeno e digiuno",226
Grecia,2021,F,"Ulcera di stomaco, duodeno e digiuno",262
Grecia,2022,F,"Ulcera di stomaco, duodeno e digiuno",246
Spagna,2011,F,"Ulcera di stomaco, duodeno e digiuno",208
Spagna,2012,F,"Ulcera di stomaco, duodeno e digiuno",224
Spagna,2013,F,"Ulcera di stomaco, duodeno e digiuno",186
Spagna,2014,F,"Ulcera di stomaco, duodeno e digiuno",201
Spagna,2015,F,"Ulcera di stomaco, duodeno e digiuno",196
Spagna,2016,F,"Ulcera di stomaco, duodeno e digiuno",180
Spagna,2017,F,"Ulcera di stomaco, duodeno e digiuno",181
Spagna,2018,F,"Ulcera di stomaco, duodeno e digiuno",213
Spagna,2019,F,"Ulcera di stomaco, duodeno e digiuno",223
Spagna,2020,F,"Ulcera di stomaco, duodeno e digiuno",201
Spagna,2021,F,"Ulcera di stomaco, duodeno e digiuno",214
Spagna,2022,F,"Ulcera di stomaco, duodeno e digiuno",216
Finlandia,2011,F,"Ulcera di stomaco, duodeno e digiuno",68
Finlandia,2012,F,"Ulcera di stomaco, duodeno e digiuno",69
Finlandia,2013,F,"Ulcera di stomaco, duodeno e digiuno",60
Finlandia,2014,F,"Ulcera di stomaco, duodeno e digiuno",51
Finlandia,2015,F,"Ulcera di stomaco, duodeno e digiuno",55
Finlandia,2016,F,"Ulcera di stomaco, duodeno e digiuno",66
Finlandia,2017,F,"Ulcera di stomaco, duodeno e digiuno",65
Finlandia,2018,F,"Ulcera di stomaco, duodeno e digiuno",68
Finlandia,2019,F,"Ulcera di stomaco, duodeno e digiuno",67
Finlandia,2020,F,"Ulcera di stomaco, duodeno e digiuno",68
Finlandia,2021,F,"Ulcera di stomaco, duodeno e digiuno",77
Finlandia,2022,F,"Ulcera di stomaco, duodeno e digiuno",56
Francia,2011,F,"Ulcera di stomaco, duodeno e digiuno",435
Francia,2012,F,"Ulcera di stomaco, duodeno e digiuno",410
Francia,2013,F,"Ulcera di stomaco, duodeno e digiuno",431
Francia,2014,F,"Ulcera di stomaco, duodeno e digiuno",405
Francia,2015,F,"Ulcera di stomaco, duodeno e digiuno",410
Francia,2016,F,"Ulcera di stomaco, duodeno e digiuno",436
Francia,2017,F,"Ulcera di stomaco, duodeno e digiuno",463
Francia,2018,F,"Ulcera di stomaco, duodeno e digiuno",428
Francia,2019,F,"Ulcera di stomaco, duodeno e digiuno",390
Francia,2020,F,"Ulcera di stomaco, duodeno e digiuno",398
Francia,2021,F,"Ulcera di stomaco, duodeno e digiuno",362
Francia,2022,F,"Ulcera di stomaco, duodeno e digiuno",424
Croazia,2011,F,"Ulcera di stomaco, duodeno e digiuno",109
Croazia,2012,F,"Ulcera di stomaco, duodeno e digiuno",99
Croazia,2013,F,"Ulcera di stomaco, duodeno e digiuno",95
Croazia,2014,F,"Ulcera di stomaco, duodeno e digiuno",95
Croazia,2015,F,"Ulcera di stomaco, duodeno e digiuno",105
Croazia,2016,F,"Ulcera di stomaco, duodeno e digiuno",83
Croazia,2017,F,"Ulcera di stomaco, duodeno e digiuno",132
Croazia,2018,F,"Ulcera di stomaco, duodeno e digiuno",112
Croazia,2019,F,"Ulcera di stomaco, duodeno e digiuno",89
Croazia,2020,F,"Ulcera di stomaco, duodeno e digiuno",95
Croazia,2021,F,"Ulcera di stomaco, duodeno e digiuno",122
Croazia,2022,F,"Ulcera di stomaco, duodeno e digiuno",85
Ungheria,2011,F,"Ulcera di stomaco, duodeno e digiuno",387
Ungheria,2012,F,"Ulcera di stomaco, duodeno e digiuno",369
Ungheria,2013,F,"Ulcera di stomaco, duodeno e digiuno",352
Ungheria,2014,F,"Ulcera di stomaco, duodeno e digiuno",334
Ungheria,2015,F,"Ulcera di stomaco, duodeno e digiuno",362
Ungheria,2016,F,"Ulcera di stomaco, duodeno e digiuno",348
Ungheria,2017,F,"Ulcera di stomaco, duodeno e digiuno",322
Ungheria,2018,F,"Ulcera di stomaco, duodeno e digiuno",317
Ungheria,2019,F,"Ulcera di stomaco, duodeno e digiuno",346
Ungheria,2020,F,"Ulcera di stomaco, duodeno e digiuno",299
Ungheria,2021,F,"Ulcera di stomaco, duodeno e digiuno",342
